wallet_address,is_locked,last_event_ts,nft_id,edition_id,play_id,series_id,set_id,tier,serial_number,max_mint_size,first_name,last_name,team_name,position,jersey_number,series_name,set_name
0xe4cf4bdc1751c65d,false,2025-11-12T23:21:59.623Z,10414068,4899,4539,9,96,RARE,156,199,Will,McDonald,New York Jets,DL,9,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:21:56.141Z,10414020,4899,4539,9,96,RARE,108,199,Will,McDonald,New York Jets,DL,9,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:21:55.645Z,10413850,4899,4539,9,96,RARE,53,199,Will,McDonald,New York Jets,DL,9,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:21:43.529Z,10412174,4894,4534,9,96,RARE,49,199,Tre,Tucker,Las Vegas Raiders,WR,1,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:21:42.038Z,10412216,4894,4534,9,96,RARE,91,199,Tre,Tucker,Las Vegas Raiders,WR,1,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:21:42.038Z,10412159,4894,4534,9,96,RARE,34,199,Tre,Tucker,Las Vegas Raiders,WR,1,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:21:31.008Z,10413483,4889,4529,9,96,RARE,49,199,Kevin,Byard,Chicago Bears,DB,31,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:21:30.097Z,10413460,4889,4529,9,96,RARE,26,199,Kevin,Byard,Chicago Bears,DB,31,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:21:17.708Z,10414301,4893,4533,9,96,RARE,166,199,Devin,Lloyd,Jacksonville Jaguars,LB,0,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:21:16.416Z,10414316,4893,4533,9,96,RARE,181,199,Devin,Lloyd,Jacksonville Jaguars,LB,0,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:20:52.049Z,10412408,4897,4537,9,96,RARE,105,199,Kool-Aid,McKinstry,New Orleans Saints,DB,4,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:20:50.953Z,10412399,4897,4537,9,96,RARE,96,199,Kool-Aid,McKinstry,New Orleans Saints,DB,4,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:20:50.953Z,10412401,4897,4537,9,96,RARE,98,199,Kool-Aid,McKinstry,New Orleans Saints,DB,4,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:20:43.124Z,10410487,4890,4530,9,96,RARE,53,199,Javonte,Williams,Dallas Cowboys,RB,33,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:20:42.173Z,10411439,4890,4530,9,96,RARE,114,199,Javonte,Williams,Dallas Cowboys,RB,33,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:20:33.803Z,10412619,4888,4528,9,96,RARE,78,199,D'Andre,Swift,Chicago Bears,RB,4,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:20:32.505Z,10412551,4888,4528,9,96,RARE,10,199,D'Andre,Swift,Chicago Bears,RB,4,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:20:21.013Z,10413226,4896,4536,9,96,RARE,148,199,Stefon,Diggs,New England Patriots,WR,8,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:20:19.049Z,10410609,4896,4536,9,96,RARE,76,199,Stefon,Diggs,New England Patriots,WR,8,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:20:07.592Z,10411024,4895,4535,9,96,RARE,68,199,Tuli,Tuipulotu,Los Angeles Chargers,LB,45,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:20:06.867Z,10411000,4895,4535,9,96,RARE,44,199,Tuli,Tuipulotu,Los Angeles Chargers,LB,45,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:17:41.474Z,10413808,4899,4539,9,96,RARE,11,199,Will,McDonald,New York Jets,DL,9,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:17:39.832Z,10413896,4899,4539,9,96,RARE,99,199,Will,McDonald,New York Jets,DL,9,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:17:38.859Z,10413809,4899,4539,9,96,RARE,12,199,Will,McDonald,New York Jets,DL,9,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:17:25.938Z,10412198,4894,4534,9,96,RARE,73,199,Tre,Tucker,Las Vegas Raiders,WR,1,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:17:24.975Z,10412949,4894,4534,9,96,RARE,135,199,Tre,Tucker,Las Vegas Raiders,WR,1,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:17:24.975Z,10412182,4894,4534,9,96,RARE,57,199,Tre,Tucker,Las Vegas Raiders,WR,1,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:17:13.145Z,10413944,4898,4538,9,96,RARE,147,199,Justin,Fields,New York Jets,QB,7,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:17:11.383Z,10413905,4898,4538,9,96,RARE,108,199,Justin,Fields,New York Jets,QB,7,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:17:11.383Z,10411814,4898,4538,9,96,RARE,37,199,Justin,Fields,New York Jets,QB,7,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:16:52.009Z,10413764,4889,4529,9,96,RARE,166,199,Kevin,Byard,Chicago Bears,DB,31,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:16:51.283Z,10413745,4889,4529,9,96,RARE,147,199,Kevin,Byard,Chicago Bears,DB,31,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:16:50.320Z,10413740,4889,4529,9,96,RARE,142,199,Kevin,Byard,Chicago Bears,DB,31,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:16:41.248Z,10412009,4893,4533,9,96,RARE,83,199,Devin,Lloyd,Jacksonville Jaguars,LB,0,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:16:41.248Z,10414310,4893,4533,9,96,RARE,175,199,Devin,Lloyd,Jacksonville Jaguars,LB,0,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:16:41.248Z,10414331,4893,4533,9,96,RARE,196,199,Devin,Lloyd,Jacksonville Jaguars,LB,0,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:16:16.779Z,10412490,4897,4537,9,96,RARE,187,199,Kool-Aid,McKinstry,New Orleans Saints,DB,4,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:16:12.562Z,10412370,4897,4537,9,96,RARE,67,199,Kool-Aid,McKinstry,New Orleans Saints,DB,4,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:16:11.309Z,10412367,4897,4537,9,96,RARE,64,199,Kool-Aid,McKinstry,New Orleans Saints,DB,4,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:15:59.685Z,10414171,4901,4541,9,96,RARE,135,199,Bucky,Irving,Tampa Bay Buccaneers,RB,7,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:15:57.673Z,10414197,4901,4541,9,96,RARE,161,199,Bucky,Irving,Tampa Bay Buccaneers,RB,7,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:15:56.620Z,10414166,4901,4541,9,96,RARE,130,199,Bucky,Irving,Tampa Bay Buccaneers,RB,7,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:15:47.846Z,10411513,4890,4530,9,96,RARE,188,199,Javonte,Williams,Dallas Cowboys,RB,33,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:15:46.734Z,10411479,4890,4530,9,96,RARE,154,199,Javonte,Williams,Dallas Cowboys,RB,33,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:15:45.842Z,10410513,4890,4530,9,96,RARE,79,199,Javonte,Williams,Dallas Cowboys,RB,33,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:15:34.334Z,10412612,4888,4528,9,96,RARE,71,199,D'Andre,Swift,Chicago Bears,RB,4,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:15:34.334Z,10413617,4888,4528,9,96,RARE,118,199,D'Andre,Swift,Chicago Bears,RB,4,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:15:32.257Z,10412585,4888,4528,9,96,RARE,44,199,D'Andre,Swift,Chicago Bears,RB,4,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:14:56.270Z,10413045,4891,4531,9,96,RARE,131,199,Bo,Nix,Denver Broncos,QB,10,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:14:53.190Z,10411569,4891,4531,9,96,RARE,45,199,Bo,Nix,Denver Broncos,QB,10,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:14:52.180Z,10413069,4891,4531,9,96,RARE,155,199,Bo,Nix,Denver Broncos,QB,10,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:14:40.695Z,10410581,4896,4536,9,96,RARE,48,199,Stefon,Diggs,New England Patriots,WR,8,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:14:38.246Z,10410617,4896,4536,9,96,RARE,84,199,Stefon,Diggs,New England Patriots,WR,8,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:14:37.402Z,10413263,4896,4536,9,96,RARE,185,199,Stefon,Diggs,New England Patriots,WR,8,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:14:24.794Z,10412113,4892,4532,9,96,RARE,187,199,Aidan,Hutchinson,Detroit Lions,DL,97,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:14:23.761Z,10412071,4892,4532,9,96,RARE,145,199,Aidan,Hutchinson,Detroit Lions,DL,97,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:14:23.454Z,10412108,4892,4532,9,96,RARE,182,199,Aidan,Hutchinson,Detroit Lions,DL,97,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:14:11.525Z,10411179,4895,4535,9,96,RARE,198,199,Tuli,Tuipulotu,Los Angeles Chargers,LB,45,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:14:11.525Z,10411101,4895,4535,9,96,RARE,120,199,Tuli,Tuipulotu,Los Angeles Chargers,LB,45,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T23:14:10.594Z,10411016,4895,4535,9,96,RARE,60,199,Tuli,Tuipulotu,Los Angeles Chargers,LB,45,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T22:53:47.425Z,10412521,4868,4508,9,97,LEGENDARY,19,39,Rico,Dowdle,Carolina Panthers,RB,5,2025 Season,Holo Icon
0xe4cf4bdc1751c65d,false,2025-11-12T22:52:58.754Z,10411767,4874,4514,9,97,LEGENDARY,29,39,T.J.,Watt,Pittsburgh Steelers,LB,90,2025 Season,Holo Icon
0xe4cf4bdc1751c65d,false,2025-11-12T22:51:45.904Z,10411250,4869,4509,9,97,LEGENDARY,30,39,Micah,Parsons,Green Bay Packers,LB,1,2025 Season,Holo Icon
0xe4cf4bdc1751c65d,false,2025-11-12T22:49:51.982Z,10413394,4867,4507,9,97,LEGENDARY,38,39,Drake,London,Atlanta Falcons,WR,5,2025 Season,Holo Icon
0xe4cf4bdc1751c65d,false,2025-11-12T22:44:32.078Z,10413547,4873,4513,9,97,LEGENDARY,13,39,DeVonta,Smith,Philadelphia Eagles,WR,6,2025 Season,Holo Icon
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10412226,4876,4516,9,97,LEGENDARY,1,39,Baker,Mayfield,Tampa Bay Buccaneers,QB,6,2025 Season,Holo Icon
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10410957,4895,4535,9,96,RARE,1,199,Tuli,Tuipulotu,Los Angeles Chargers,LB,45,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10410713,4887,4527,9,96,RARE,1,199,Bijan,Robinson,Atlanta Falcons,RB,7,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10412641,4900,4540,9,96,RARE,1,199,Christian,McCaffrey,San Francisco 49ers,RB,23,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10411525,4891,4531,9,96,RARE,1,199,Bo,Nix,Denver Broncos,QB,10,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10411639,4901,4541,9,96,RARE,1,199,Bucky,Irving,Tampa Bay Buccaneers,RB,7,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10413396,4875,4515,9,97,LEGENDARY,1,39,Jaxon,Smith-Njigba,Seattle Seahawks,WR,11,2025 Season,Holo Icon
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10413798,4899,4539,9,96,RARE,1,199,Will,McDonald,New York Jets,DL,9,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10412265,4871,4511,9,97,LEGENDARY,1,39,Matthew,Stafford,Los Angeles Rams,QB,9,2025 Season,Holo Icon
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10410534,4896,4536,9,96,RARE,1,199,Stefon,Diggs,New England Patriots,WR,8,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10413535,4873,4513,9,97,LEGENDARY,1,39,DeVonta,Smith,Philadelphia Eagles,WR,6,2025 Season,Holo Icon
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10413435,4889,4529,9,96,RARE,1,199,Kevin,Byard,Chicago Bears,DB,31,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10413357,4867,4507,9,97,LEGENDARY,1,39,Drake,London,Atlanta Falcons,WR,5,2025 Season,Holo Icon
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10410674,4872,4512,9,97,LEGENDARY,1,39,Brian,Burns,New York Giants,LB,0,2025 Season,Holo Icon
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10412126,4894,4534,9,96,RARE,1,199,Tre,Tucker,Las Vegas Raiders,WR,1,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10412304,4897,4537,9,96,RARE,1,199,Kool-Aid,McKinstry,New Orleans Saints,DB,4,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10411221,4869,4509,9,97,LEGENDARY,1,39,Micah,Parsons,Green Bay Packers,LB,1,2025 Season,Holo Icon
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10411285,4892,4532,9,96,RARE,1,199,Aidan,Hutchinson,Detroit Lions,DL,97,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10413303,4870,4510,9,97,LEGENDARY,1,39,Romeo,Doubs,Green Bay Packers,WR,87,2025 Season,Holo Icon
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10411927,4893,4533,9,96,RARE,1,199,Devin,Lloyd,Jacksonville Jaguars,LB,0,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10411739,4874,4514,9,97,LEGENDARY,1,39,T.J.,Watt,Pittsburgh Steelers,LB,90,2025 Season,Holo Icon
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10412503,4868,4508,9,97,LEGENDARY,1,39,Rico,Dowdle,Carolina Panthers,RB,5,2025 Season,Holo Icon
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10412542,4888,4528,9,96,RARE,1,199,D'Andre,Swift,Chicago Bears,RB,4,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10411778,4898,4538,9,96,RARE,1,199,Justin,Fields,New York Jets,QB,7,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-12T00:56:23.258Z,10410435,4890,4530,9,96,RARE,1,199,Javonte,Williams,Dallas Cowboys,RB,33,2025 Season,Metallic Gold LE
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10445974,4975,4579,9,93,COMMON,2408,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10445989,4975,4579,9,93,COMMON,2423,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446049,4975,4579,9,93,COMMON,2483,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10445988,4975,4579,9,93,COMMON,2422,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10445980,4975,4579,9,93,COMMON,2414,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446042,4975,4579,9,93,COMMON,2476,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446057,4975,4579,9,93,COMMON,2491,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446010,4975,4579,9,93,COMMON,2444,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446027,4975,4579,9,93,COMMON,2461,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446034,4975,4579,9,93,COMMON,2468,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446058,4975,4579,9,93,COMMON,2492,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10445972,4975,4579,9,93,COMMON,2406,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446035,4975,4579,9,93,COMMON,2469,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10445991,4975,4579,9,93,COMMON,2425,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10445999,4975,4579,9,93,COMMON,2433,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446044,4975,4579,9,93,COMMON,2478,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446024,4975,4579,9,93,COMMON,2458,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446005,4975,4579,9,93,COMMON,2439,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446019,4975,4579,9,93,COMMON,2453,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446013,4975,4579,9,93,COMMON,2447,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446039,4975,4579,9,93,COMMON,2473,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10445983,4975,4579,9,93,COMMON,2417,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446041,4975,4579,9,93,COMMON,2475,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446012,4975,4579,9,93,COMMON,2446,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446064,4975,4579,9,93,COMMON,2498,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10445978,4975,4579,9,93,COMMON,2412,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446022,4975,4579,9,93,COMMON,2456,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10445994,4975,4579,9,93,COMMON,2428,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446030,4975,4579,9,93,COMMON,2464,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446063,4975,4579,9,93,COMMON,2497,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446031,4975,4579,9,93,COMMON,2465,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446062,4975,4579,9,93,COMMON,2496,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446000,4975,4579,9,93,COMMON,2434,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446015,4975,4579,9,93,COMMON,2449,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446011,4975,4579,9,93,COMMON,2445,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446037,4975,4579,9,93,COMMON,2471,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10445969,4975,4579,9,93,COMMON,2403,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10445967,4975,4579,9,93,COMMON,2401,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446025,4975,4579,9,93,COMMON,2459,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446002,4975,4579,9,93,COMMON,2436,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10445984,4975,4579,9,93,COMMON,2418,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446033,4975,4579,9,93,COMMON,2467,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446032,4975,4579,9,93,COMMON,2466,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446003,4975,4579,9,93,COMMON,2437,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446017,4975,4579,9,93,COMMON,2451,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446051,4975,4579,9,93,COMMON,2485,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10445993,4975,4579,9,93,COMMON,2427,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446009,4975,4579,9,93,COMMON,2443,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446008,4975,4579,9,93,COMMON,2442,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446060,4975,4579,9,93,COMMON,2494,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446056,4975,4579,9,93,COMMON,2490,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446040,4975,4579,9,93,COMMON,2474,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
0xe4cf4bdc1751c65d,false,2025-11-11T22:53:15.770Z,10446028,4975,4579,9,93,COMMON,2462,2500,Kyle,Monangai,Chicago Bears,RB,25,2025 Season,Rookie Debut
